outer_fold,selected_hp,selected_hp_tag,mu_best,sd_best,n_inner,interval_a,interval_b,interval_start_cm-1,interval_end_cm-1
1,"{""n_components"": 4, ""num_intervals"": 15}",C=4__I=15,334.33166097270345,66.16724791034403,5,575,690,1186.44,1369.01
2,"{""n_components"": 2, ""num_intervals"": 5}",C=2__I=5,359.31981174672495,205.9061217319047,5,692,1038,1373.76,2495.26
3,"{""n_components"": 2, ""num_intervals"": 5}",C=2__I=5,435.3232206993048,175.3494306773725,5,692,1038,1373.76,2495.26
4,"{""n_components"": 8, ""num_intervals"": 5}",C=8__I=5,274.5626722543001,85.8977745491317,5,346,692,807.292,1372.18
5,"{""n_components"": 7, ""num_intervals"": 5}",C=7__I=5,339.4093990279033,95.75449371313785,5,346,692,807.292,1372.18
6,"{""n_components"": 4, ""num_intervals"": 5}",C=4__I=5,223.62729572175795,56.42680153100233,5,346,692,807.292,1372.18
7,"{""n_components"": 3, ""num_intervals"": 10}",C=3__I=10,376.13898416017514,55.10165517299039,5,1557,1731,3183.41,3398.93
8,"{""n_components"": 8, ""num_intervals"": 5}",C=8__I=5,319.2532589082077,58.56271662958893,5,692,1038,1373.76,2495.26
9,"{""n_components"": 10, ""num_intervals"": 5}",C=10__I=5,351.1039921724506,27.67928967877946,5,692,1038,1373.76,2495.26
10,"{""n_components"": 2, ""num_intervals"": 5}",C=2__I=5,354.4540242126705,81.78763594761742,5,692,1038,1373.76,2495.26
