outer_fold,selected_hp,selected_hp_tag,mu_best,sd_best,n_inner,interval_a,interval_b,interval_start_cm-1,interval_end_cm-1
1,"{""n_components"": 4, ""num_intervals"": 5}",C=4__I=5,0.05075866778730679,0.009352010828480667,5,1038,1384,2496.64,2960.07
2,"{""n_components"": 2, ""num_intervals"": 5}",C=2__I=5,0.052388224266838625,0.018400984250382384,5,0,346,200.908,805.597
3,"{""n_components"": 3, ""num_intervals"": 5}",C=3__I=5,0.046308214623808804,0.005800574249866075,5,0,346,200.908,805.597
4,"{""n_components"": 2, ""num_intervals"": 10}",C=2__I=10,0.045970560507918444,0.00987861072853028,5,1384,1557,2961.37,3182.14
5,"{""n_components"": 3, ""num_intervals"": 5}",C=3__I=5,0.0510591557836126,0.010249656960485886,5,1384,1731,2961.37,3398.93
6,"{""n_components"": 2, ""num_intervals"": 5}",C=2__I=5,0.042485526363340624,0.02127949754937839,5,1038,1384,2496.64,2960.07
7,"{""n_components"": 3, ""num_intervals"": 5}",C=3__I=5,0.05262342840867684,0.01728609862834405,5,1038,1384,2496.64,2960.07
8,"{""n_components"": 3, ""num_intervals"": 5}",C=3__I=5,0.05272711056278658,0.01307551152183473,5,0,346,200.908,805.597
9,"{""n_components"": 3, ""num_intervals"": 5}",C=3__I=5,0.04899177527685116,0.01512371452315503,5,0,346,200.908,805.597
10,"{""n_components"": 2, ""num_intervals"": 10}",C=2__I=10,0.038060045724696505,0.014275820366580568,5,1384,1557,2961.37,3182.14
