outer_fold,selected_hp,selected_hp_tag,mu_best,sd_best,n_inner,interval_a,interval_b,interval_start_cm-1,interval_end_cm-1
1,"{""n_components"": 2, ""num_intervals"": 5}",C=2__I=5,469.94015251663575,106.64709815057829,5,1384,1731,2961.37,3398.93
2,"{""n_components"": 2, ""num_intervals"": 5}",C=2__I=5,404.9811615778814,179.17591619077382,5,1384,1731,2961.37,3398.93
3,"{""n_components"": 2, ""num_intervals"": 5}",C=2__I=5,491.5698044157183,234.62413484779032,5,1384,1731,2961.37,3398.93
4,"{""n_components"": 4, ""num_intervals"": 5}",C=4__I=5,406.8746879076366,146.05970665341505,5,1038,1384,2496.64,2960.07
5,"{""n_components"": 3, ""num_intervals"": 10}",C=3__I=10,364.3318762657077,218.37452999851087,5,692,865,1373.76,1641.64
6,"{""n_components"": 2, ""num_intervals"": 10}",C=2__I=10,400.25792069257733,111.28378577226559,5,1211,1384,2732.54,2960.07
7,"{""n_components"": 4, ""num_intervals"": 5}",C=4__I=5,430.38036661451514,193.75454623463477,5,1038,1384,2496.64,2960.07
8,"{""n_components"": 5, ""num_intervals"": 5}",C=5__I=5,471.3797216023862,112.688756238561,5,1038,1384,2496.64,2960.07
9,"{""n_components"": 8, ""num_intervals"": 5}",C=8__I=5,538.5726245602164,105.14229371712076,5,1038,1384,2496.64,2960.07
10,"{""n_components"": 3, ""num_intervals"": 10}",C=3__I=10,412.7965921383535,182.4522912328203,5,692,865,1373.76,1641.64
