target,repeat,rmse,r2,mae,medae,evs
target_SI,86,0.20451999171341706,0.5990809797659316,0.17203819336280587,0.1323064937455362,0.6655336904119036
target_SI,87,0.1201184895932242,0.6268580047400656,0.10876064288675698,0.09889018901875979,0.6716468436913249
target_SI,88,0.1893657447229474,0.5831508638355144,0.14092569737447094,0.06891724031980428,0.6124402319194832
target_SI,89,0.2029896305195285,0.47335550295412077,0.16003257306531246,0.111066302207942,0.48735846993343634
target_SI,90,0.1926498221268972,0.4710258387020977,0.15758129676417282,0.15153443823855234,0.48782373872170703
target_SI,91,0.21904434899561723,0.3753222398233962,0.18902305449083262,0.173451754114623,0.37756590335114026
target_SI,92,0.26689455096896947,-0.5128847491505557,0.23023777232995707,0.20398856564052958,-0.20830307199763265
target_SI,93,0.3525380786970388,0.08116454725421207,0.2835611029346255,0.21262891499469339,0.22996066351961686
target_SI,94,0.28984703187045047,0.04541597627882121,0.2387507973153043,0.23606533663838264,0.21731834861294308
target_SI,95,0.10578854212140357,0.6876852861942164,0.08941570888184065,0.07117758231440918,0.7195363943386046
target_SI,96,0.19992587396607825,0.41168872942815415,0.1550810866682925,0.09605025055379962,0.5884409939528323
target_SI,97,0.19551004175678022,0.6716837019949526,0.1571973714238658,0.10942543756229539,0.6742108336116103
target_SI,98,0.18264887775500055,0.5328109912219103,0.14556906409126735,0.1375691022444263,0.5328463216647634
target_SI,99,0.16376423778808777,0.689330000497981,0.14129338294991764,0.10897445813913897,0.7328704014087772
target_SI,100,0.19729766576668661,0.5567130032229484,0.17219554911164814,0.1545996323983012,0.7416083735142729
target_SI,101,0.25141250149334493,0.3850276013916446,0.219471060751404,0.17949117911699497,0.4177924641055365
target_SI,102,0.17402091405224387,0.6321410756321064,0.14838634976981818,0.17065615426799863,0.7431505802019933
target_SI,103,0.20087607169853555,0.5724544103702227,0.15226998653487744,0.10808125410466918,0.5749380054468365
target_SI,104,0.18201706555081876,0.23677673750783146,0.13253406945567398,0.12212655554375207,0.3630283630116483
target_SI,105,0.1996520965389923,0.3830476983919635,0.17400018021994018,0.1567440681717412,0.39503610436900516
target_SI,106,0.2668505400290106,0.3554243333961121,0.1936227509748796,0.1144621736270085,0.4580652628470806
target_SI,107,0.2275146179771739,0.30370830530519954,0.1924628799518497,0.17721162950844171,0.30523246495787093
target_SI,108,0.20813627037874735,0.4706214485406457,0.1773375432602751,0.17852894655388285,0.6140005420524635
target_SI,109,0.22395945395493802,0.46512654873364545,0.19270423328562625,0.14453769734004868,0.5100015501740051
target_SI,110,0.1831542843367991,0.6190983279457702,0.1599185899709764,0.09620785443154652,0.6441618395899811
target_SI,111,0.17982615460773668,0.5764922774065848,0.1362227076723866,0.08887706165870174,0.5842478368834665
target_SI,112,0.16694528164752082,0.6820085555232483,0.14241025523462314,0.12953804615735315,0.6831597081689424
target_SI,113,0.13315209769444541,0.7720036593653182,0.11512153573554212,0.12072874619385653,0.7720848264940384
target_SI,114,0.1871037233194607,0.6836260853072182,0.16121580142827946,0.1560176222465055,0.683901813175283
target_SI,115,0.2087205927831209,0.5279627935536566,0.17905643302835036,0.20115276272346153,0.5287593104737194
target_SI,116,0.23190515853310778,0.5883723683811319,0.1929575427301008,0.15992576185951968,0.5906559121277994
target_SI,117,0.24260973648072967,0.4802518033838892,0.21223235728748938,0.20915951310774628,0.4811937087518606
target_SI,118,0.19114390630598743,0.25600265048111337,0.16565580298630295,0.1299685271314448,0.27869156495916225
target_SI,119,0.1780372055606283,0.6154793076484062,0.15102828397379112,0.1388125697685652,0.6155892239426628
target_SI,120,0.2004147570584923,0.35497950843690995,0.16828657560792454,0.1419751813527116,0.49928999421835407
target_SI,121,0.2021987898437047,0.466138022792549,0.16722313013471776,0.1604597824247204,0.5427082266500529
target_SI,122,0.23497204754339693,0.32472572562792557,0.2079334721135559,0.1934302060633235,0.37497859651709364
target_SI,123,0.20539490418734627,0.02829222774684792,0.16734744285165853,0.1735283088335774,0.0341512928657739
target_SI,124,0.10637573358624389,0.8073761440747432,0.0932222549941276,0.09138196896134537,0.8349540842122003
target_SI,125,0.156018312386289,0.7740343620406644,0.12621710201031477,0.11509538416485765,0.7787553382856303
target_SI,126,0.14708686778641594,0.7171451479853366,0.12589401818774443,0.09233880901917924,0.7214100152016028
target_SI,127,0.23450985642798985,0.3993632141583119,0.20845994191403677,0.17498674817487367,0.40700724246054465
target_SI,128,0.1589136649054147,0.6391434481246044,0.13249607235177677,0.10416357549505517,0.6406411165901869
target_SI,129,0.1288595188242268,0.7860861785749556,0.10881194922909226,0.09077877977169191,0.7863960047149481
target_SI,130,0.2211913325965061,0.4802477088158913,0.19673955952105182,0.214198656664918,0.49039107712748553
target_SI,131,0.1941679661436706,0.0520007969191395,0.1730394034337826,0.16200027583761756,0.09184260641490138
target_SI,132,0.27691070679952073,0.27208148347457595,0.24368966260223573,0.2187495799777892,0.2834505038645374
target_SI,133,0.2663252099750587,0.36514803554064346,0.23224267042607297,0.19763904637291896,0.41577969413022975
target_SI,134,0.27649256130437305,0.054731920193866634,0.23111642259289794,0.18296529911863085,0.21301412092094107
target_SI,135,0.26488580226610553,0.3202596498099838,0.23048683925720226,0.2762389241981322,0.34291349940346594
target_SI,136,0.15652691118968307,0.6607555759260234,0.13764049356281746,0.1310458149472663,0.6739221749257337
target_SI,137,0.2093655185874364,0.2728766643990711,0.17625631426218752,0.16037089771834923,0.293734069658796
target_SI,138,0.16279693710454832,0.368873235616734,0.13226700337323488,0.12288613867426118,0.4035891868319631
target_SI,139,0.18557708491420138,0.6021215202865936,0.16217311880153462,0.12468670246889857,0.6431321962152373
target_SI,140,0.16830586950968476,0.4793535144616017,0.1348286555836153,0.10622943760253203,0.5782929882194807
target_SI,141,0.1960855381501391,0.5827679486384094,0.16122910168469093,0.14787416055977198,0.5828496846808415
target_SI,142,0.2769169648692375,-0.09126510812708388,0.23810360620004284,0.19639908245713097,0.20155218477237635
target_SI,143,0.12868905420148066,0.7144793640899265,0.10542530636879734,0.09810493337826254,0.7636415395200892
target_SI,144,0.25727599254558114,0.3588208317181165,0.22771107210815866,0.24896949360953713,0.3591811409567862
target_SI,145,0.2009695310925598,0.48315217165478797,0.16232439862826836,0.13551136443960976,0.548492604241516
target_SI,146,0.17112905648966747,0.7400307275190989,0.13892714898465436,0.1466748117488672,0.7561283819326169
target_SI,147,0.20311026571209265,0.5530955086817881,0.17257842266347292,0.17566832476069327,0.5838607588722748
target_SI,148,0.16900520005580927,0.6623267920590272,0.1473861829091956,0.14386444424905898,0.7520727542437813
target_SI,149,0.19523515808303116,0.4594591334509497,0.16981733997518395,0.16011986188053873,0.4846168691689787
target_SI,150,0.18912806996828987,0.5602844760075774,0.1537774718593794,0.12138908468438192,0.692286140151181
target_SI,151,0.16308242494629577,0.7289767810231698,0.12975036100360426,0.10661572014431953,0.7661253758171565
target_SI,152,0.2150237830546444,0.5727154038293267,0.17853982525001919,0.15267854840556094,0.5857647972867221
target_SI,153,0.1976354737012867,0.540153054781797,0.15234058069130374,0.12174948029259047,0.6480241497728738
target_SI,154,0.18243366591628665,0.26338233378536047,0.1518595943424897,0.13321355794445966,0.5026455849852345
target_SI,155,0.13717940533730086,0.8310485782193875,0.11245415293104995,0.10213360530887859,0.832008466613549
target_SI,156,0.1827458179315175,0.7100323807451383,0.15967873736548321,0.15423874835632012,0.7354876342967327
target_SI,157,0.20254018440729435,0.41620434304055487,0.1717642962312875,0.17437793162430315,0.42962803123598214
target_SI,158,0.21996257116272103,0.5344876785681316,0.18997639168014385,0.19202384684992868,0.6691636042513578
target_SI,159,0.2365366921963556,0.3642603110542657,0.18391745403967394,0.15903056585785458,0.5473803707995502
target_SI,160,0.26131147817973605,0.20455875691272896,0.21010178591948353,0.23656185494761234,0.28298900545774863
target_SI,161,0.11844961807548661,0.7905257582772371,0.09902147639507702,0.08665196983435497,0.790769615377495
target_SI,162,0.1463048601248627,0.7329772543624384,0.12660062189616714,0.11881552190977196,0.7344606757303239
target_SI,163,0.15806421391153133,0.6294432471003382,0.13327118315554093,0.13400866967249125,0.6710340013424577
target_SI,164,0.12788625583589203,0.6938032127707244,0.1059127629210451,0.09070614969092616,0.6956969035568713
target_SI,165,0.28798849221939904,0.2322632767524604,0.23848495078376744,0.29231517091486425,0.23893326734276799
target_SI,166,0.22109292118432164,0.45980647848458,0.16167838152269115,0.1193102860853934,0.46850112876048433
target_SI,167,0.1925195983639641,0.40453822700742204,0.1432330836179116,0.12142419328582255,0.4350193247763193
target_SI,168,0.1619680974732068,0.6554747041398894,0.11927514560982244,0.10146296127484589,0.6587380975070898
target_SI,169,0.1863581666165727,0.5577510361580047,0.15278075722656773,0.15610410658065688,0.5588813534134838
target_SI,170,0.25355740318940945,0.5009993898982966,0.20982278926112466,0.20442614534879966,0.5024994952460229
target_SI,171,0.19057329627988076,0.5748817249102018,0.15763269708578834,0.11422639115326139,0.6073329256256786
target_SI,172,0.18026903702354022,0.5785061593510512,0.15145121717526538,0.15647763705438222,0.601293103538922
target_SI,173,0.22322631686738467,0.36965612781418233,0.17686448226837012,0.11686538934258417,0.3773843766731836
target_SI,174,0.15676485037672225,0.5939052824815685,0.12527724473706758,0.08847598431212589,0.5975556248257213
target_SI,175,0.1648539478240592,0.7087877402973053,0.1435438192883269,0.13365115759504248,0.7174215369150905
target_SI,176,0.236135141560733,0.219864969658226,0.19048517590307623,0.19360358966088342,0.226814675133162
target_SI,177,0.19574644998697643,0.5077299091297853,0.17219395303209786,0.14268232515696982,0.537329479465283
target_SI,178,0.24650617629829555,0.18323618115580154,0.20182994545744298,0.16374532585038337,0.2682668305316467
target_SI,179,0.23050591570297993,0.5207164512565806,0.21160546381166648,0.19835653382251087,0.5559277629496233
target_SI,180,0.1784441156752014,0.7179852472602852,0.15472727196944527,0.15934578974824587,0.7182705618715932
target_SI,181,0.22561050159159557,0.25845100649975705,0.19976259326989745,0.18716691629360777,0.28861122985047893
target_SI,182,0.2750171866766912,0.17573400108864234,0.2295340268670764,0.1998353506786989,0.3454799270940574
target_SI,183,0.24457617941849935,0.18169641939463588,0.20380225971758742,0.20325502567963694,0.3636126194661392
target_SI,184,0.1808235150116545,0.44033288783825864,0.15236706673719164,0.12780891046743625,0.45561035456956955
target_SI,185,0.1762540869184138,0.48512572245508445,0.15037665772722536,0.11703466105613824,0.4877815791602469
target_SI,186,0.32363174528971417,-0.18427438102258908,0.2726411755408956,0.29806344340560365,-0.18185791130348128
target_SI,187,0.27372233979475646,-0.2488797848028388,0.23751194200240325,0.2084357141633898,0.11031895166631966
target_SI,188,0.19847888884385073,0.6895343215978254,0.17653142862982918,0.1402714506372872,0.690971733484874
target_SI,189,0.2183956557673941,0.5045766572786259,0.18884998013621118,0.18687822528404724,0.5207980854990786
target_SI,190,0.2042121184881926,0.4147466743596171,0.17114276728047503,0.1614158695785367,0.6434534020436181
target_SI,191,0.2507685327416219,0.5256917293602622,0.22329778704849637,0.21714495796027244,0.5287506209027741
target_SI,192,0.20652340041284525,0.6679332187240861,0.15393582641628217,0.102124972670813,0.6740226956932323
target_SI,193,0.19776369851636516,-0.16890163693229043,0.1450865375879037,0.12737213138255699,0.17374366542947084
target_SI,194,0.16879479394350388,0.7119642079230328,0.1365552424166261,0.11250213780035312,0.7816279761139885
target_SI,195,0.23576611681997175,-0.08897997438355354,0.20859849041802575,0.197143622104056,0.26630996336384094
target_SI,196,0.17858159372733934,0.5632733028542902,0.15372878507550175,0.13362576710934004,0.5692322198750615
target_SI,197,0.2454768971927071,0.45572849411272354,0.22826843148854314,0.21492882717787548,0.45811252276174597
target_SI,198,0.21848894106784483,0.26421177832732234,0.16845928577204047,0.13784627256105508,0.2643955297914725
target_SI,199,0.20387617399418995,0.5620756991319491,0.1718655648239445,0.12413925455402997,0.5647585064391235
target_SI,200,0.21864184693332178,0.46930912464101404,0.1854732627892117,0.1799916416950953,0.5746223235498394
HGS_pp_avg,1,27.47209485729696,0.0031824096632946386,19.58364844985135,14.724408196010998,0.02471563602425797
HGS_pp_avg,2,29.071281712600285,0.1856942949811099,20.060523704037152,18.043048365586145,0.39207859660941113
HGS_pp_avg,3,14.388417173331396,0.7370389155781312,11.349304215714048,9.225016619407185,0.7584051556967265
HGS_pp_avg,4,23.98864522395351,0.15520387133206792,20.312777050859363,18.043948270069528,0.5963225364000598
HGS_pp_avg,5,27.027579747183584,0.01034135799293312,20.614855045887705,18.530840401758304,0.2127610175241078
HGS_pp_avg,6,19.691763750288988,0.5805621889584349,17.85185319661695,22.159439329944206,0.6286254239088809
HGS_pp_avg,7,26.221088157696524,0.007792169970186391,20.67336398563125,20.969716762870554,0.00968984550458396
HGS_pp_avg,8,21.23524239699618,0.35747006744857046,17.22771687339644,13.706067995644737,0.4931279498819916
HGS_pp_avg,9,19.066272431028008,0.5879624462966786,16.036394846046775,11.993088329526884,0.6028916942976106
HGS_pp_avg,10,26.70459815472032,0.3538344344656499,23.510736302814163,23.041750085052428,0.3731241808322593
HGS_pp_avg,11,25.83124837351338,0.30578825654250197,16.33324024559437,10.894195538885828,0.3804824824113726
HGS_pp_avg,12,26.72462322817692,-0.19914000988632097,20.349763722743855,11.324488426143567,-0.19690160468932927
HGS_pp_avg,13,32.04823529262472,-0.2867472376495852,28.33893693720123,27.782679351613684,-0.2357550121552907
HGS_pp_avg,14,21.649805483756,0.430833441033433,17.950122365823958,12.463266685705701,0.5613625690629663
HGS_pp_avg,15,29.63238240983149,0.044611106260281974,19.951245959505925,8.293584081538977,0.04540673670710771
HGS_pp_avg,16,25.620222563652113,0.16956074323563364,21.19290198587906,17.586952991283944,0.22007025334183317
HGS_pp_avg,17,24.85879172138564,0.3329291657297686,18.7685042411298,16.294495732249032,0.36002950491655583
HGS_pp_avg,18,23.388260594371737,0.46057606043916466,19.44753205400318,17.821045833248263,0.5000174102672021
HGS_pp_avg,19,26.921734739499502,0.23332008707646001,22.810538468209106,30.04615591405439,0.34131227718735424
HGS_pp_avg,20,28.56330301074321,0.1604149156801189,17.75597621129903,7.956437205773028,0.1676449318260128
HGS_pp_avg,21,25.060268409093002,0.43922099265238823,21.662712365470384,16.54593094407441,0.4396055540547138
HGS_pp_avg,22,20.703967838765056,0.6712202237909872,18.40876461598032,16.114945676909066,0.6714151862528741
HGS_pp_avg,23,23.213889908608046,0.3937274223470274,21.264676931475343,20.09793362079526,0.3942134538053209
HGS_pp_avg,24,24.559780838485466,0.23016091387516346,16.784983370205328,11.40706584422918,0.256533406530123
HGS_pp_avg,25,18.628027553296533,0.6926231866530095,13.96059890932352,12.388017207641106,0.7056866625106415
HGS_pp_avg,26,23.457072387862908,0.26814357679684475,19.66743242005035,17.410115782550214,0.3127174414797874
HGS_pp_avg,27,29.92406826880443,-0.3889944339137983,21.818468952977916,13.295586933207325,-0.07700652675501707
HGS_pp_avg,28,27.06536182602754,-0.35012984696622684,22.10747260262302,21.312272256976726,-0.3020386327451656
HGS_pp_avg,29,31.776709626209627,-0.791918001653021,21.223102517357976,12.199615021443542,-0.7428907904917446
HGS_pp_avg,30,19.049253411619066,0.6259594316161707,14.877795015089816,8.640941214961714,0.6366128597997538
HGS_pp_avg,31,33.75745241932891,-0.10009281591221675,25.045575885484748,18.444194315993812,0.20666037377306556
HGS_pp_avg,32,23.626638489268377,0.37525472669907556,19.914573614885686,18.826585584185935,0.3797372319687574
HGS_pp_avg,33,18.55131829942356,0.3749662637769061,14.77263226060533,11.616952914838897,0.5261549137656274
HGS_pp_avg,34,27.275540641763143,0.2766209936151154,19.591073053515256,15.612623782097195,0.3985450154303648
HGS_pp_avg,35,23.593488658397494,-0.08255134245380291,18.452781119467513,16.072023893259136,-0.06019724604746979
HGS_pp_avg,36,26.891377947257666,-0.0942428146224974,16.324936622529542,7.051783096374587,0.12931044278628823
HGS_pp_avg,37,26.58392829088071,0.20802566553357504,23.94951748507035,30.858058874548618,0.5999090875833308
HGS_pp_avg,38,19.632577939695885,0.5176681810883754,15.848873912955916,14.380072905454064,0.520481580454057
HGS_pp_avg,39,20.802998919069275,-0.026702078083816305,17.076788235533314,10.01371233761883,0.03482727801595098
HGS_pp_avg,40,22.72721623643115,0.336975396269098,19.71762036609942,20.127477274145253,0.358716790426286
HGS_pp_avg,41,28.680804246474267,-0.004854973273415553,21.902693587485942,16.2042511228897,0.034698100596895265
HGS_pp_avg,42,16.098998511913543,0.4767430837491551,12.178571021767633,10.658310486698788,0.48829363755478394
HGS_pp_avg,43,25.09609274150025,0.2818676436463833,17.424027948449357,12.387387612199877,0.556454166503677
HGS_pp_avg,44,22.356072950256184,0.4352233956531416,19.024161880536898,17.067901023457008,0.45239055764007985
HGS_pp_avg,45,26.131947962080055,0.22369588355713932,18.555171257705243,13.42797911787779,0.26506608764337103
HGS_pp_avg,46,18.943807132986613,0.5381642733386834,15.107895303889624,11.352380877057811,0.5381712224773714
HGS_pp_avg,47,25.035921008083967,0.4435569744195853,21.709227316958593,23.397930715159134,0.48229802306026726
HGS_pp_avg,48,25.084515589973076,-1.0966161973040869,21.744218061029528,18.531031455743666,-0.9900467642076607
HGS_pp_avg,49,26.781537999746778,0.061739604460974706,16.275775790265524,10.189676613519515,0.13359500039903005
HGS_pp_avg,50,17.911200800910816,0.6481294890744325,14.005672393275002,11.9006677391322,0.6688038918106216
HGS_pp_avg,51,27.96711078115602,0.0017879938141494023,19.484258796471813,14.233854592953472,0.04190193936762043
HGS_pp_avg,52,23.08677655367641,0.5093895899732397,14.982502644007004,11.287007424171009,0.6329680970796434
HGS_pp_avg,53,16.62020580100342,0.7539753225562174,14.727562194530467,14.032367479841739,0.7551954792559123
HGS_pp_avg,54,25.217136036777596,0.4571637433991861,17.846845813977517,11.12942601166327,0.47784047548066555
HGS_pp_avg,55,26.309995764278394,0.28143534512197255,21.188560783189057,20.543597821439004,0.28200280304859215
HGS_pp_avg,56,22.051194040083892,0.5066044371705023,19.00988659096975,19.80979600468019,0.5090784437354714
HGS_pp_avg,57,22.628266935011077,0.018850693998200607,17.924466918882008,12.159404373725906,0.36515461738075816
HGS_pp_avg,58,24.078957110933498,0.3065286430390982,20.401337161566946,16.448289204037593,0.3889890720286622
HGS_pp_avg,59,17.271118926880884,0.19418736535388403,11.470614981592265,7.965645320953968,0.35559635274439516
HGS_pp_avg,60,28.998673225365184,-2.010465174556686,19.904027340288824,16.200033624568015,-1.9957001234864946
HGS_pp_avg,61,17.24900251192724,0.6047832264956088,14.380787254481467,11.882779697280512,0.6459116595484424
HGS_pp_avg,62,24.121759906108867,0.39561812597478463,21.29969192209141,24.260024062978474,0.4774962243670152
HGS_pp_avg,63,19.483880577169366,0.39867966936866817,15.420110174363087,14.597775015602615,0.5464694043652731
HGS_pp_avg,64,25.703942682224852,0.40651364847891913,18.826518877389752,10.311265267685997,0.4115582838883839
HGS_pp_avg,65,25.336926420910377,0.31594574951235976,17.524788109725627,10.48551889984154,0.4328469307087358
HGS_pp_avg,66,29.078988303359438,0.11124537909552945,22.948780524186013,18.303459571397468,0.13310499030588407
