target,repeat,rmse,r2,mae,medae,evs
target_SI,1,0.15868709674498424,0.7784012577585273,0.12916540415590033,0.11461938045679085,0.8046752316868884
target_SI,2,0.15868709674498424,0.7784012577585273,0.12916540415590033,0.11461938045679085,0.8046752316868884
target_SI,3,0.15868709674498424,0.7784012577585273,0.12916540415590033,0.11461938045679085,0.8046752316868884
target_SI,4,0.15868709674498424,0.7784012577585273,0.12916540415590033,0.11461938045679085,0.8046752316868884
target_SI,5,0.15868709674498424,0.7784012577585273,0.12916540415590033,0.11461938045679085,0.8046752316868884
target_SI,6,0.15868709674498424,0.7784012577585273,0.12916540415590033,0.11461938045679085,0.8046752316868884
target_SI,7,0.15868709674498424,0.7784012577585273,0.12916540415590033,0.11461938045679085,0.8046752316868884
target_SI,8,0.15868709674498424,0.7784012577585273,0.12916540415590033,0.11461938045679085,0.8046752316868884
target_SI,9,0.15868709674498424,0.7784012577585273,0.12916540415590033,0.11461938045679085,0.8046752316868884
target_SI,10,0.15868709674498424,0.7784012577585273,0.12916540415590033,0.11461938045679085,0.8046752316868884
target_SI,11,0.15868709674498424,0.7784012577585273,0.12916540415590033,0.11461938045679085,0.8046752316868884
target_SI,12,0.15868709674498424,0.7784012577585273,0.12916540415590033,0.11461938045679085,0.8046752316868884
target_SI,13,0.15868709674498424,0.7784012577585273,0.12916540415590033,0.11461938045679085,0.8046752316868884
target_SI,14,0.15868709674498424,0.7784012577585273,0.12916540415590033,0.11461938045679085,0.8046752316868884
target_SI,15,0.15868709674498424,0.7784012577585273,0.12916540415590033,0.11461938045679085,0.8046752316868884
target_SI,16,0.15868709674498424,0.7784012577585273,0.12916540415590033,0.11461938045679085,0.8046752316868884
target_SI,17,0.15868709674498424,0.7784012577585273,0.12916540415590033,0.11461938045679085,0.8046752316868884
target_SI,18,0.15868709674498424,0.7784012577585273,0.12916540415590033,0.11461938045679085,0.8046752316868884
target_SI,19,0.15868709674498424,0.7784012577585273,0.12916540415590033,0.11461938045679085,0.8046752316868884
target_SI,20,0.15868709674498424,0.7784012577585273,0.12916540415590033,0.11461938045679085,0.8046752316868884
HGS_pp_avg,1,19.12752936871223,0.6546816764241106,17.256818075423496,17.971422218672064,0.658142126461418
HGS_pp_avg,2,19.12752936871223,0.6546816764241106,17.256818075423496,17.971422218672064,0.658142126461418
HGS_pp_avg,3,19.12752936871223,0.6546816764241106,17.256818075423496,17.971422218672064,0.658142126461418
HGS_pp_avg,4,19.12752936871223,0.6546816764241106,17.256818075423496,17.971422218672064,0.658142126461418
HGS_pp_avg,5,19.12752936871223,0.6546816764241106,17.256818075423496,17.971422218672064,0.658142126461418
HGS_pp_avg,6,19.12752936871223,0.6546816764241106,17.256818075423496,17.971422218672064,0.658142126461418
HGS_pp_avg,7,19.12752936871223,0.6546816764241106,17.256818075423496,17.971422218672064,0.658142126461418
HGS_pp_avg,8,19.12752936871223,0.6546816764241106,17.256818075423496,17.971422218672064,0.658142126461418
HGS_pp_avg,9,19.12752936871223,0.6546816764241106,17.256818075423496,17.971422218672064,0.658142126461418
HGS_pp_avg,10,19.12752936871223,0.6546816764241106,17.256818075423496,17.971422218672064,0.658142126461418
HGS_pp_avg,11,19.12752936871223,0.6546816764241106,17.256818075423496,17.971422218672064,0.658142126461418
HGS_pp_avg,12,19.12752936871223,0.6546816764241106,17.256818075423496,17.971422218672064,0.658142126461418
HGS_pp_avg,13,19.12752936871223,0.6546816764241106,17.256818075423496,17.971422218672064,0.658142126461418
HGS_pp_avg,14,19.12752936871223,0.6546816764241106,17.256818075423496,17.971422218672064,0.658142126461418
