outer_fold,selected_hp,selected_hp_tag,mu_best,sd_best,n_inner,interval_a,interval_b,interval_start_cm-1,interval_end_cm-1
1,"{""n_components"": 4, ""num_intervals"": 10}",C=4__I=10,407.55864686582544,102.8447672514146,5,692,865,1373.76,1641.64
2,"{""n_components"": 2, ""num_intervals"": 5}",C=2__I=5,509.87376984684835,177.53784285297726,5,1038,1384,2496.64,2960.07
3,"{""n_components"": 2, ""num_intervals"": 5}",C=2__I=5,535.6629648700131,259.2676029747356,5,1038,1384,2496.64,2960.07
4,"{""n_components"": 2, ""num_intervals"": 10}",C=2__I=10,490.0305102110468,152.1342005752586,5,346,519,807.292,1093.64
5,"{""n_components"": 4, ""num_intervals"": 15}",C=4__I=15,471.2551099428307,119.8356111992218,5,690,805,1370.59,1549.19
6,"{""n_components"": 2, ""num_intervals"": 5}",C=2__I=5,527.6780081332336,119.77429410119856,5,1038,1384,2496.64,2960.07
7,"{""n_components"": 5, ""num_intervals"": 10}",C=5__I=10,368.6310870831222,81.40159317041324,5,692,865,1373.76,1641.64
8,"{""n_components"": 9, ""num_intervals"": 5}",C=9__I=5,535.3496420201793,116.81124215013585,5,346,692,807.292,1372.18
9,"{""n_components"": 3, ""num_intervals"": 15}",C=3__I=15,444.33862284636524,82.51047968958619,5,690,805,1370.59,1549.19
10,"{""n_components"": 5, ""num_intervals"": 10}",C=5__I=10,414.9984452993889,139.6668086644565,5,692,865,1373.76,1641.64
