outer_fold,selected_hp,selected_hp_tag,mu_best,sd_best,n_inner,interval_a,interval_b,interval_start_cm-1,interval_end_cm-1
1,"{""n_components"": 3, ""num_intervals"": 10}",C=3__I=10,0.03904283356330083,0.011707017864613582,5,1211,1384,2732.54,2960.07
2,"{""n_components"": 2, ""num_intervals"": 5}",C=2__I=5,0.03904991122152281,0.01701765548549927,5,1384,1731,2961.37,3398.93
3,"{""n_components"": 2, ""num_intervals"": 5}",C=2__I=5,0.04070813211121195,0.012822768073745263,5,1384,1731,2961.37,3398.93
4,"{""n_components"": 4, ""num_intervals"": 5}",C=4__I=5,0.03531058521403012,0.01515198744622624,5,0,346,200.908,805.597
5,"{""n_components"": 5, ""num_intervals"": 5}",C=5__I=5,0.04309504676335706,0.009156160148685082,5,0,346,200.908,805.597
6,"{""n_components"": 5, ""num_intervals"": 5}",C=5__I=5,0.044383820170033214,0.011548991931540775,5,0,346,200.908,805.597
7,"{""n_components"": 3, ""num_intervals"": 10}",C=3__I=10,0.030127727204310707,0.010677970201900614,5,1211,1384,2732.54,2960.07
8,"{""n_components"": 5, ""num_intervals"": 5}",C=5__I=5,0.033036505621584764,0.009100189674214228,5,1038,1384,2496.64,2960.07
9,"{""n_components"": 4, ""num_intervals"": 5}",C=4__I=5,0.04120232219806248,0.009648415957885736,5,0,346,200.908,805.597
10,"{""n_components"": 3, ""num_intervals"": 10}",C=3__I=10,0.0357188704163965,0.007842189154253387,5,1211,1384,2732.54,2960.07
